reach;urbanaggl;year;q90_fecalcoli;ech_fecalcoli;num_stations;etat_m;urbanaggl_normalise;latitude;longitude
upstream;Geneve;2007;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2008;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2010;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2011;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2012;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2013;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2014;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2015;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2016;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2017;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2018;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2019;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2020;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Geneve;2021;NA;0;1;NA;geneve;46.20518;6.1459
upstream;Guwahati (Gauhati);1989;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);1990;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);1991;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);1992;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);1993;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);1994;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);1995;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);1996;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);1997;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);1998;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);1999;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2000;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2001;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2002;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2003;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2004;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2005;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2006;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2007;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2008;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2009;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2010;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2011;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2012;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2013;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2014;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2015;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2016;NA;0;12;NA;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2017;27;1;12;Good;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2018;2080;73;12;Poor;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2019;730;67;12;Good;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2020;730;66;12;Good;guwahati (gauhati);26.22702;91.73027
upstream;Guwahati (Gauhati);2021;730;15;12;Good;guwahati (gauhati);26.22702;91.73027
upstream;Imphal;2018;NA;0;1;NA;imphal;24.72338;93.92396
upstream;Imphal;2019;62;7;1;Good;imphal;24.72338;93.92396
upstream;Imphal;2020;51;9;1;Good;imphal;24.72338;93.92396
upstream;Imphal;2021;745;2;1;Good;imphal;24.72338;93.92396
upstream;Kansas City;1980;1400;11;1;Good;kansas city;39.224;-95.08622
upstream;Kansas City;1981;5,67E+14;10;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;1982;2900;6;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;1983;1620;5;1;Good;kansas city;39.224;-95.08622
upstream;Kansas City;1984;808;5;1;Good;kansas city;39.224;-95.08622
upstream;Kansas City;1985;3360;7;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;1986;2810;4;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;1987;NA;0;1;NA;kansas city;39.224;-95.08622
upstream;Kansas City;1988;NA;0;1;NA;kansas city;39.224;-95.08622
upstream;Kansas City;1989;NA;0;1;NA;kansas city;39.224;-95.08622
upstream;Kansas City;1990;NA;0;1;NA;kansas city;39.224;-95.08622
upstream;Kansas City;1991;NA;0;1;NA;kansas city;39.224;-95.08622
upstream;Kansas City;1999;3480;8;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2000;3120;18;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2001;12400;24;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2002;3775;8;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2003;2780;3;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2004;646;2;1;Good;kansas city;39.224;-95.08622
upstream;Kansas City;2005;15200;3;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2007;7400;1;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2009;NA;0;1;NA;kansas city;39.224;-95.08622
upstream;Kansas City;2011;NA;0;1;NA;kansas city;39.224;-95.08622
upstream;Kansas City;2012;838;10;1;Good;kansas city;39.224;-95.08622
upstream;Kansas City;2013;1780;15;1;Good;kansas city;39.224;-95.08622
upstream;Kansas City;2014;956;17;1;Good;kansas city;39.224;-95.08622
upstream;Kansas City;2015;2,02E+14;19;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2016;3,54E+14;18;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2017;5030;8;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2018;13640;3;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2019;7,44E+14;9;1;Poor;kansas city;39.224;-95.08622
upstream;Kansas City;2020;5265;6;1;Poor;kansas city;39.224;-95.08622
upstream;Karur;1980;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1981;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1982;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1983;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1984;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1985;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1986;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1987;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1988;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1989;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1990;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1991;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1992;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1993;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1994;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1995;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1996;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1997;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1998;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;1999;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2000;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2001;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2002;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2004;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2005;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2006;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2007;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2008;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2009;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2010;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2011;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2012;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2013;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2014;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2015;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2016;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2017;NA;0;2;NA;karur;10.96099;78.07319
upstream;Karur;2019;304;7;2;Good;karur;10.96099;78.07319
upstream;Karur;2020;117;12;2;Good;karur;10.96099;78.07319
upstream;Karur;2021;5475;4;2;Good;karur;10.96099;78.07319
upstream;Kenitra;1987;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;1988;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;1989;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;1990;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;1991;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;1992;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;1993;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;1994;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;1995;6692;5;1;Good;kenitra;34.26837;-6.57673
upstream;Kenitra;1996;24000;1;1;Poor;kenitra;34.26837;-6.57673
upstream;Kenitra;1997;37;5;1;Good;kenitra;34.26837;-6.57673
upstream;Kenitra;1998;2175;2;1;Good;kenitra;34.26837;-6.57673
upstream;Kenitra;1999;81;2;1;Good;kenitra;34.26837;-6.57673
upstream;Kenitra;2000;908;4;1;Good;kenitra;34.26837;-6.57673
upstream;Kenitra;2001;2400;1;1;Poor;kenitra;34.26837;-6.57673
upstream;Kenitra;2002;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;2003;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;2004;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;2005;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;2006;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;2007;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;2008;84;2;1;Good;kenitra;34.26837;-6.57673
upstream;Kenitra;2009;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Kenitra;2010;4250;2;1;Poor;kenitra;34.26837;-6.57673
upstream;Kenitra;2011;7526;3;1;Good;kenitra;34.26837;-6.57673
upstream;Kenitra;2012;NA;0;1;NA;kenitra;34.26837;-6.57673
upstream;Koln (Cologne);1980;NA;0;9;NA;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);1985;NA;0;9;NA;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);1986;NA;0;9;NA;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);1987;NA;0;9;NA;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);1988;NA;0;9;NA;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);1989;NA;0;9;NA;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);1990;NA;0;9;NA;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);1991;850;26;9;Good;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);1992;600;26;9;Good;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);1993;1065;26;9;Good;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);1994;6600;26;9;Poor;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);1995;2400;20;9;Poor;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);2019;NA;0;9;NA;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);2020;NA;0;9;NA;koln (cologne);50.95363;6.95506
upstream;Koln (Cologne);2021;NA;0;9;NA;koln (cologne);50.95363;6.95506
upstream;Lafayette;1980;4,69E+14;22;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1981;279;22;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1982;288;23;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1983;254;24;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1984;196;22;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1985;330;21;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1986;177;24;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1987;282;24;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1988;211;24;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1989;127;24;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1990;118;23;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1991;174;22;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1992;146;20;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1993;146;17;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1994;183;14;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1995;246;14;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1996;216;25;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1997;116;29;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1998;173;28;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;1999;261;30;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;2000;506;28;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;2001;548;29;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;2002;644;28;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;2003;360;29;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;2004;250;31;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;2005;107;24;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;2006;2709;24;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;2007;688;25;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;2008;259;22;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;2009;126;18;2;Good;lafayette;30.56416;-91.69286
upstream;Lafayette;2010;NA;0;2;NA;lafayette;30.56416;-91.69286
upstream;Lafayette;2011;NA;0;2;NA;lafayette;30.56416;-91.69286
upstream;Lafayette;2012;NA;0;2;NA;lafayette;30.56416;-91.69286
upstream;Lafayette;2013;NA;0;2;NA;lafayette;30.56416;-91.69286
upstream;Lafayette;2014;NA;0;2;NA;lafayette;30.56416;-91.69286
upstream;Lafayette;2015;NA;0;2;NA;lafayette;30.56416;-91.69286
upstream;Lafayette;2016;NA;0;2;NA;lafayette;30.56416;-91.69286
upstream;Lafayette;2017;NA;0;2;NA;lafayette;30.56416;-91.69286
upstream;Lafayette;2018;NA;0;2;NA;lafayette;30.56416;-91.69286
upstream;Lafayette;2019;NA;0;2;NA;lafayette;30.56416;-91.69286
upstream;Lafayette;2020;NA;0;2;NA;lafayette;30.56416;-91.69286
upstream;Liege;2001;NA;0;2;NA;liege;50.63031;5.54724
upstream;Liege;2002;NA;0;2;NA;liege;50.63031;5.54724
upstream;Liege;2003;NA;0;2;NA;liege;50.63031;5.54724
upstream;Manaus;2004;NA;0;1;NA;manaus;-3.11643;-59.99617
upstream;Mangalore;2002;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2003;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2004;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2005;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2006;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2007;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2008;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2009;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2010;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2011;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2012;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2013;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2014;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2015;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2016;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2017;NA;0;2;NA;mangalore;12.91946;75.02069
upstream;Mangalore;2018;166;12;2;Good;mangalore;12.91946;75.02069
upstream;Mangalore;2019;90;11;2;Good;mangalore;12.91946;75.02069
upstream;Mangalore;2020;1600;12;2;Good;mangalore;12.91946;75.02069
upstream;Mangalore;2021;1200;6;2;Good;mangalore;12.91946;75.02069
upstream;McAllen;2012;1612;5;4;Good;mcallen;26.13418;-98.24594
upstream;McAllen;2013;495;26;4;Good;mcallen;26.13418;-98.24594
upstream;McAllen;2014;3940;24;4;Poor;mcallen;26.13418;-98.24594
upstream;McAllen;2015;74544;19;4;Poor;mcallen;26.13418;-98.24594
upstream;McAllen;2016;41311;12;4;Poor;mcallen;26.13418;-98.24594
upstream;McAllen;2017;24000;11;4;Poor;mcallen;26.13418;-98.24594
upstream;McAllen;2018;22700;12;4;Poor;mcallen;26.13418;-98.24594
upstream;McAllen;2019;210;1;4;Good;mcallen;26.13418;-98.24594
upstream;McAllen;2020;2270;2;4;Poor;mcallen;26.13418;-98.24594
upstream;Minatitlan;2012;974;7;7;Good;minatitlan;17.98398;-94.53777
upstream;Minatitlan;2013;3535;38;7;Poor;minatitlan;17.98398;-94.53777
upstream;Minatitlan;2014;10104;36;7;Poor;minatitlan;17.98398;-94.53777
upstream;Minatitlan;2015;24000;36;7;Poor;minatitlan;17.98398;-94.53777
upstream;Minatitlan;2016;9832;36;7;Poor;minatitlan;17.98398;-94.53777
upstream;Minatitlan;2017;39895;36;7;Poor;minatitlan;17.98398;-94.53777
upstream;Minatitlan;2018;24196;36;7;Poor;minatitlan;17.98398;-94.53777
upstream;Minatitlan;2019;11000;12;7;Poor;minatitlan;17.98398;-94.53777
upstream;Minatitlan;2020;2420;6;7;Poor;minatitlan;17.98398;-94.53777
upstream;Montreal;1980;189;12;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1981;24;11;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1982;30;6;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1983;55;6;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1984;332;8;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1985;239;8;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1986;55;6;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1987;123;4;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1988;144;4;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1989;4;4;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1990;402;4;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1991;55;4;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1992;338;4;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1993;262;4;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1994;17512;4;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1995;68;3;2;Good;montreal;45.49112;-73.67112
upstream;Montreal;1996;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2007;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2008;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2009;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2011;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2012;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2013;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2014;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2015;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2016;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2017;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2018;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2019;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Montreal;2020;NA;0;2;NA;montreal;45.49112;-73.67112
upstream;Morelia;2012;NA;0;6;NA;morelia;19.7071;-101.19865
upstream;Morelia;2013;24000;33;6;Poor;morelia;19.7071;-101.19865
upstream;Morelia;2014;24000;36;6;Poor;morelia;19.7071;-101.19865
upstream;Morelia;2015;24000;36;6;Poor;morelia;19.7071;-101.19865
upstream;Morelia;2016;241372;34;6;Poor;morelia;19.7071;-101.19865
upstream;Morelia;2017;24000;34;6;Poor;morelia;19.7071;-101.19865
upstream;Morelia;2018;24000;35;6;Poor;morelia;19.7071;-101.19865
upstream;Morelia;2019;241960;11;6;Poor;morelia;19.7071;-101.19865
upstream;Morelia;2020;17500;6;6;Poor;morelia;19.7071;-101.19865
upstream;Morelia;2021;24000;1;6;Poor;morelia;19.7071;-101.19865
upstream;Muzaffarpur;2019;13140;7;2;Poor;muzaffarpur;26.13533;85.372
upstream;Muzaffarpur;2020;112400;8;2;Poor;muzaffarpur;26.13533;85.372
upstream;Muzaffarpur;2021;132800;3;2;Poor;muzaffarpur;26.13533;85.372
upstream;Navsari;2003;NA;0;2;NA;navsari;20.99741;73.07464
upstream;Navsari;2004;NA;0;2;NA;navsari;20.99741;73.07464
upstream;Navsari;2005;NA;0;2;NA;navsari;20.99741;73.07464
upstream;Navsari;2006;NA;0;2;NA;navsari;20.99741;73.07464
upstream;Navsari;2007;NA;0;2;NA;navsari;20.99741;73.07464
upstream;Navsari;2008;NA;0;2;NA;navsari;20.99741;73.07464
upstream;Navsari;2009;NA;0;2;NA;navsari;20.99741;73.07464
upstream;Navsari;2010;NA;0;2;NA;navsari;20.99741;73.07464
upstream;Navsari;2011;NA;0;2;NA;navsari;20.99741;73.07464
upstream;Navsari;2012;NA;0;2;NA;navsari;20.99741;73.07464
upstream;Navsari;2013;NA;0;2;NA;navsari;20.99741;73.07464
upstream;Navsari;2014;1300;6;2;Good;navsari;20.99741;73.07464
upstream;Navsari;2015;1300;6;2;Good;navsari;20.99741;73.07464
upstream;Navsari;2016;1450;6;2;Good;navsari;20.99741;73.07464
upstream;Navsari;2017;1080;9;2;Good;navsari;20.99741;73.07464
upstream;Navsari;2018;796;12;2;Good;navsari;20.99741;73.07464
upstream;Navsari;2019;164;12;2;Good;navsari;20.99741;73.07464
upstream;Navsari;2020;61;11;2;Good;navsari;20.99741;73.07464
upstream;Navsari;2021;198;3;2;Good;navsari;20.99741;73.07464
upstream;Nottingham;1990;NA;0;2;NA;nottingham;52.9456;-1.18986
upstream;Nottingham;1991;NA;0;2;NA;nottingham;52.9456;-1.18986
upstream;Nottingham;1992;NA;0;2;NA;nottingham;52.9456;-1.18986
upstream;Nottingham;1993;NA;0;2;NA;nottingham;52.9456;-1.18986
upstream;Nottingham;1994;60900;8;2;Poor;nottingham;52.9456;-1.18986
upstream;Nottingham;1995;27720;7;2;Poor;nottingham;52.9456;-1.18986
upstream;Oaxaca de Juarez;2012;2400;21;7;Poor;oaxaca de juarez;17.06654;-96.73314
upstream;Oaxaca de Juarez;2013;1230;40;7;Good;oaxaca de juarez;17.06654;-96.73314
upstream;Oaxaca de Juarez;2014;24000;38;7;Poor;oaxaca de juarez;17.06654;-96.73314
upstream;Oaxaca de Juarez;2015;24000;42;7;Poor;oaxaca de juarez;17.06654;-96.73314
upstream;Oaxaca de Juarez;2016;24000;27;7;Poor;oaxaca de juarez;17.06654;-96.73314
upstream;Oaxaca de Juarez;2017;24000;24;7;Poor;oaxaca de juarez;17.06654;-96.73314
upstream;Oaxaca de Juarez;2018;24000;30;7;Poor;oaxaca de juarez;17.06654;-96.73314
upstream;Oaxaca de Juarez;2019;24000;5;7;Poor;oaxaca de juarez;17.06654;-96.73314
upstream;Oaxaca de Juarez;2020;15360;5;7;Poor;oaxaca de juarez;17.06654;-96.73314
upstream;Oaxaca de Juarez;2021;24000;7;7;Poor;oaxaca de juarez;17.06654;-96.73314
upstream;Ottappalam;1986;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1987;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1988;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1989;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1990;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1991;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1992;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1993;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1994;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1995;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1996;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1997;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1998;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;1999;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2000;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2001;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2002;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2003;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2004;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2005;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2006;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2008;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2009;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2010;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2011;1600;1;3;Good;ottappalam;10.79731;76.16291
upstream;Ottappalam;2012;1468;2;3;Good;ottappalam;10.79731;76.16291
upstream;Ottappalam;2013;1600;9;3;Good;ottappalam;10.79731;76.16291
upstream;Ottappalam;2014;1600;4;3;Good;ottappalam;10.79731;76.16291
upstream;Ottappalam;2015;NA;0;3;NA;ottappalam;10.79731;76.16291
upstream;Ottappalam;2016;NA;0;3;NA;ottappalam;10.79731;76.16291
